,cw_coord_x,cw_coord_y,cw_coord_z,cw_id
705,2150.5837523536998,1297.7264865593647,266.6577546857297,161.0
706,2152.2936578709637,1298.736646401885,266.7377560324967,161.0
707,2153.8034836200227,1300.5767737376043,266.8679773574695,161.0
708,2084.7259565622553,2067.1055508002755,265.9282909389585,162.0
709,2079.7556339125954,2070.4750777173867,265.919284553267,162.0
710,2077.5059496787185,2067.164863097194,265.91919757332647,162.0
711,2082.4762723283784,2063.795336180083,265.9282039599493,162.0
712,2071.4004937672003,1820.8166963624753,266.23783645872027,163.0
713,2067.9909601493855,1815.8663751218774,266.23751223646104,163.0
714,2071.281173968615,1813.5966851729754,266.2367659760639,163.0
715,2074.69070758643,1818.5470064135698,266.2370901983232,163.0
716,1624.6528475843586,2420.177058711539,267.76872607227415,164.0
717,1616.9826400620564,2425.246755479173,267.6894086254761,164.0
718,1614.7727751953444,2421.9166651846754,267.7193401455879,164.0
719,1622.4429806216563,2416.846970630555,267.75865759328013,164.0
720,2350.3740123669113,2071.791120972437,265.1500227181241,165.0
721,2360.042065379128,2087.442321950384,265.4901090618223,165.0
722,2356.6418049571416,2089.5418811133677,265.54090656060725,165.0
723,2346.983724781026,2073.8806999246117,265.0308174584061,165.0
724,1895.9086850967742,2642.1530990844294,266.0169786186889,166.0
725,1900.9089327303268,2638.80346711888,266.02642855234444,166.0
726,1903.1286882176146,2642.123630601247,266.02628327533597,166.0
727,1898.1284437556683,2645.4432623604516,266.0268327249214,166.0
728,2460.193500480075,2400.294116686917,264.7384903272614,167.0
729,2456.84421475644,2395.3136408061764,264.8088119449094,167.0
730,2460.1445374770656,2393.0741032243786,264.848072104156,167.0
731,2463.5038287206135,2398.054578737294,264.80774864647543,167.0
732,2124.530383382131,346.8261529716292,284.02952875662595,168.0
733,2118.510384693318,347.035484744305,284.20039717666805,168.0
734,2118.3707783474656,343.105471022212,284.1989148966968,168.0
735,2124.3908006122456,342.8960705218633,284.2080464623868,168.0
736,931.0006653537129,3589.538529831403,271.6253090342507,169.0
737,925.060608654353,3588.538815746175,271.8751053130254,169.0
738,925.7204383103995,3584.658797814238,271.95563887432223,169.0
739,931.660481048905,3585.6585439037735,271.9558425936848,169.0
740,580.9350484891463,3988.5472960322077,272.4125550137833,170.0
741,582.714538912496,3982.7871904153144,272.6438493868336,170.0
742,586.4746342145497,3983.9468781416545,272.6640410386026,170.0
743,584.6951426934187,3989.7069856659145,272.4427466662601,170.0
744,799.8667921210853,3833.2347347405703,271.48073099087924,171.0
745,798.9469566978712,3836.024785111211,271.4601952666417,171.0
746,795.2068833066237,3834.7950069844774,271.48011497966945,171.0
747,796.1267133865367,3832.004968292742,271.5706507023424,171.0
748,585.2562681204279,3934.3316618224308,272.9431618200615,172.0
749,584.1864926948385,3937.051759122769,272.98254718165845,172.0
750,580.5163814080278,3935.612051564225,272.8924067541957,172.0
751,581.5961526932778,3932.881958904116,272.88302431814367,172.0
752,1750.352064705062,1882.46603808882,268.238236065954,173.0
753,1749.5419874006363,1883.845992687715,268.23848734609777,173.0
754,1748.3819362104873,1884.7859248993882,268.25870303623384,173.0
755,1754.3414345075973,1893.676265690745,268.2095034811646,173.0
756,1755.6014687194597,1893.0263404705183,268.179320814088,173.0
757,1757.0414890967372,1892.636423941105,268.1591611402109,173.0
758,1889.6278366375127,736.7711878120172,296.2329113353044,174.0
759,1889.1674029714309,742.7811542793095,296.23487656749785,174.0
760,1885.2474253661433,742.4708713186301,296.23514716327185,174.0
761,1885.7078590331867,736.4609048509667,296.23318193200976,174.0
762,1620.764280873433,2619.9749631581726,268.2768775112927,175.0
763,1616.624107047772,2624.3147987942757,268.2571967663244,175.0
764,1613.7142175818421,2621.564682457367,268.277282319963,175.0
765,1617.8643907653723,2617.214847697989,268.27696230541915,175.0
766,2399.041541728192,2081.474795375965,265.57277647964656,176.0
767,2389.763175928625,2069.3035512470924,265.65305311139673,176.0
768,2392.9435010731213,2066.873973566522,265.6622328488156,176.0
769,2402.2218703524877,2079.0452154972554,265.6019562175497,176.0
770,1687.9750360169205,2915.739475673614,268.8732291534543,177.0
771,1682.8348918104862,2918.9092323515433,268.9934794884175,177.0
772,1680.7550534071797,2915.559133255374,269.01368468254805,177.0
773,1685.885197467146,2912.3793758736756,268.8834351981059,177.0
774,2035.9255081905153,2317.744851538806,265.5471001332626,178.0
775,2035.3953583846132,2319.254811407256,265.4372712764889,178.0
776,2036.6653077125666,2319.7749286167527,265.4071582760662,178.0
777,2037.5252092392798,2320.875005804839,265.41713544819504,178.0
778,2045.775717468458,2315.695729588846,265.7457869984209,178.0
779,2045.8357775346567,2315.0457343115886,265.75573323108256,178.0
780,2046.1558340469876,2314.3957647435345,265.7356486879289,178.0
781,2044.6560449312274,2312.0156317346373,265.6956553822384,178.0
782,2149.8304363747966,2590.513965488357,263.76636660750955,179.0
783,2147.3902682451703,2592.153712975247,263.77674343064433,179.0
784,2145.1906127078237,2588.873484436521,263.81694597005844,179.0
785,2147.63078353899,2587.233736373153,263.8265691464767,179.0
786,2466.9135087468894,2380.8337560751716,264.9260792573914,180.0
787,2468.5131683756363,2383.303979443175,264.97593485563993,180.0
788,2465.1928577618905,2385.4335125691396,264.92667945846915,180.0
789,2463.5932018320505,2382.963287974755,264.8968238607049,180.0
790,2383.287065029088,2452.3135453472532,264.32501613534987,181.0
791,2379.937730846097,2447.333101414846,264.3853381704539,181.0
792,2383.2380376165024,2445.093532213199,264.4546563979238,181.0
793,2386.5973597604907,2450.0739810316045,264.3243326442316,181.0
794,1989.0685992107842,2214.6181736927465,265.90421781968325,182.0
795,1990.548692482104,2213.628290409437,265.99396744277334,182.0
796,1986.569211906937,2207.447956101765,265.98385925404733,182.0
797,1985.139129708628,2208.397837411001,265.964100593701,182.0
798,1895.7792746909142,1867.0623523487375,267.6438043378293,183.0
799,1893.929446841334,1864.7122168417409,267.64364574756473,183.0
800,1896.9996233537004,1862.3024417941342,267.643007626757,183.0
801,1898.8494504700893,1864.6625773007872,267.64316764567053,183.0
802,670.9293695250446,3797.39110716046,271.7055111899972,184.0
803,669.2792623019848,3795.8012117217986,271.5956082986668,184.0
804,662.2098504729778,3803.681729210053,271.5536503065377,184.0
805,663.8899545033138,3805.2416240413586,271.6735609509051,184.0
806,2306.6037900793394,2352.921659456235,264.4019548781216,185.0
807,2309.8731629593394,2357.9920623632825,264.3617639355361,185.0
808,2306.5528954045467,2360.1516571901157,264.34243649616843,185.0
809,2303.293523748502,2355.0712555077553,264.3826251840219,185.0
810,1710.5382051476565,2539.503031790282,267.2490801522508,186.0
811,1712.1480799495457,2541.963113723523,267.24906252976507,186.0
812,1708.827956578445,2544.1129523837117,267.0393614629284,186.0
813,1707.2280842809882,2541.6428698689306,267.06937805656344,186.0
814,1555.0589310298562,2877.9451596469517,269.25096875056624,187.0
815,1557.5488827393692,2879.475240802294,269.2808375442401,187.0
816,1555.498781202636,2882.8451774381683,269.4608674040064,187.0
817,1552.9988310866752,2881.305096465552,269.4609992010519,187.0
818,2216.7597454761503,1877.5558877860494,265.66652430966496,188.0
819,2215.1600229583437,1875.0857076009888,265.6764092054218,188.0
820,2218.4802375414793,1872.9561012658705,265.5156236886978,188.0
821,2220.0799585990612,1875.4262828630926,265.4957387931645,188.0
822,725.0545616603525,3866.4516565333506,270.9589849682525,189.0
823,730.7546938186763,3868.441277168422,270.96913977805525,189.0
824,729.4549305479493,3872.15138642125,271.0983866555616,189.0
825,723.7547992625794,3870.16176406245,271.0782318459824,189.0
826,1675.5899857867767,378.9871061449562,291.88495739735663,190.0
827,1670.549839806571,382.3068232579467,292.0165126500651,190.0
828,1668.379993541132,378.9767266418203,292.00539044104517,190.0
829,1673.4101408407396,375.7069864731352,291.9338546134532,190.0
830,863.9448924075364,3738.832875023705,271.3103163121268,191.0
831,866.7149435999147,3739.822732416971,271.2903479170054,191.0
832,865.4051239643744,3743.5328135882155,271.3896968541667,191.0
833,862.6350773788829,3742.542945538229,271.3396652508527,191.0
834,1511.9967900216127,3106.784756297169,270.02475032582885,192.0
835,1514.2267357395215,3108.794817433307,270.0345648638904,192.0
836,1511.6166589596842,3111.684749129745,270.0845047580078,192.0
837,1509.3867128869115,3109.6746874645723,270.0646902192384,192.0
838,2128.5919044471625,2606.181221654144,263.77963839564467,193.0
839,2131.9113961869816,2611.221557025976,263.7893292363733,193.0
840,2128.581182441745,2613.4012190604044,263.83982508443296,193.0
841,2125.311686738487,2608.360889513726,263.8001276385039,193.0
842,1734.6510540594513,2961.1861916394664,268.63893061876297,194.0
843,1737.9607848754683,2966.24637150974,268.6885449867696,194.0
844,1734.630668480566,2968.4061920514832,268.68871432170266,194.0
845,1731.360937664427,2963.3460143367556,268.63909713737667,194.0
846,1917.8399724681235,507.437572499206,285.14260903187096,195.0
847,1918.4001540459699,504.84766098337786,285.0116322031245,195.0
848,1916.2302232068673,504.0174732244777,285.08154959604144,195.0
849,1904.3396256800781,512.2165160464101,285.26563456002623,195.0
850,1906.4593833071938,515.4466749755775,285.2665763478726,195.0
851,1757.684498025948,2222.020694929339,267.2661820296198,196.0
852,1761.0242077515736,2227.0408909896723,267.1863669315353,196.0
853,1757.694086113879,2229.240698896847,267.2268027663231,196.0
854,1754.3943765624115,2224.2305042422013,267.31661576405173,196.0
855,347.57311987319383,4199.940107426508,274.40864363498986,197.0
856,342.87309335778195,4199.690632543825,274.3980109747499,197.0
857,351.8249973802871,4216.119535320868,273.9856183230877,197.0
858,354.0545566155356,4212.349312285231,274.1067953305319,197.0
859,2383.7277065968356,2456.9518119614695,264.3151720240712,198.0
860,2381.307488951389,2458.6214934654927,264.3256707219407,198.0
861,2379.087916014034,2455.3712017987236,264.32588985655457,198.0
862,2381.5081353766936,2453.701519796359,264.3253911593929,198.0
863,750.2614163283403,3656.051118945379,272.12384519632906,199.0
864,753.3115272516523,3657.7709224113532,272.1038602432236,199.0
865,759.7610641051339,3650.5205169309447,272.1353991534561,199.0
866,756.8709524940855,3648.750699148768,272.1254043085501,199.0
867,2100.98537553848,2416.8597935137914,264.71544075571,200.0
868,2104.32487950335,2421.8801223230257,264.6752923373133,200.0
869,2100.9846797514547,2424.079789029707,264.795841072686,200.0
870,2097.7051757855706,2419.0594660882707,264.8359818253666,200.0
871,647.7214251470643,3851.3319317544374,271.614317316562,201.0
872,649.6812633040125,3849.061764003556,271.5048971325159,201.0
873,652.6414533784667,3851.611545515774,271.5447589596733,201.0
874,650.6916154538975,3853.87171081017,271.6441818336025,201.0
875,1464.4502048705187,2296.1552724374487,268.65714566223323,202.0
876,1470.410225887601,2295.1954029442277,268.65690338797873,202.0
877,1471.0301409368492,2299.0754165062863,268.6571756945923,202.0
878,1465.0701199202326,2300.0352859991362,268.6574179679156,202.0
879,2305.1447723706724,2520.1429654878957,263.96103611588484,203.0
880,2308.4641529502805,2525.183372131414,263.9407034004107,203.0
881,2305.1338992820547,2527.362961850151,264.02132081240416,203.0
882,2301.864515506758,2522.322562103953,264.0216455422342,203.0
883,1505.8197916996241,3109.708386690065,270.03481332864607,204.0
884,1502.039672675356,3114.368291922907,270.10469448007643,204.0
885,1498.9497387520696,3111.8582124910827,270.1249329745769,204.0
886,1502.7298564148634,3107.1983051342213,270.01505182404065,204.0
887,2056.352976009327,1621.6320022436341,266.3267281772569,205.0
888,2065.2935487429777,1615.7527966040614,266.5345748709515,205.0
889,2067.4932366266253,1619.0930031624555,266.52491270005703,205.0
890,2058.5426580958047,1624.98221512093,266.2770690359175,205.0
891,2394.7344750432926,2291.346867760494,264.7828822378069,206.0
892,2399.7449131335975,2287.9975400427647,264.73175504710525,206.0
893,2401.9544622591498,2291.337837141069,264.7016228465364,206.0
894,2396.944036069629,2294.6371625869288,264.78274624887854,206.0
895,2074.30678390376,2291.954088989216,265.230571760796,207.0
896,2079.297103088579,2288.5945631787617,265.2296980228275,207.0
897,2081.5268285918173,2291.914750088723,265.5596723491326,207.0
898,2076.536496407354,2295.2542849775637,265.4405445754528,207.0
899,1428.9787624295323,3198.9230902130257,270.761657753028,208.0
900,1431.19872599558,3200.933123067105,270.6814723862335,208.0
901,1428.5786782246741,3203.8230839802454,270.771336694248,208.0
902,1426.3587128584225,3201.8130457377556,270.77152206096804,208.0
903,2355.4667218851846,2316.0359472979544,264.8414073958993,209.0
904,2360.457152546196,2312.6765903591768,264.83032666239893,209.0
905,2362.6866818586363,2316.006895328632,264.5801909985021,209.0
906,2357.6962516954536,2319.336253704889,264.57126957550645,209.0
907,2349.0788907824162,1880.1295447609518,265.7962097292766,210.0
908,2354.0493204936156,1876.7701807151716,265.7949070483446,210.0
909,2356.2988983006726,1880.070468532238,265.7949943440035,210.0
910,2351.318467310163,1883.4398312983103,265.79630010016257,210.0
911,2209.674473633764,2550.186331064586,263.90669718757266,211.0
912,2204.594118207606,2553.4457692401265,263.9375441176817,211.0
913,2202.454486480028,2550.1355323423777,263.95773672219366,211.0
914,2207.5348343560418,2546.8660962687463,263.8668894423172,211.0
915,635.3416907378803,4023.9302886673904,271.61145955417305,212.0
916,641.0818259414567,4025.789860948349,271.70167482830584,212.0
917,639.862123343434,4029.5299417329443,271.63081381004304,212.0
918,634.1219780030237,4027.670389166924,271.6405985336751,212.0
919,1806.984148058794,2907.2466760842653,268.9347953889519,213.0
920,1812.014354646085,2903.9669929337942,268.9344506468624,213.0
921,1814.2041233326709,2907.2471245397755,268.63420118112117,213.0
922,1809.1739129648772,2910.5868076900842,268.63454465661204,213.0
923,1490.1577731188352,2847.5162087881617,269.98381816037005,214.0
924,1488.4277923124139,2846.696164168363,269.93388587143266,214.0
925,1488.2577312542148,2849.136160216727,269.9638610919937,214.0
926,1487.457698093854,2850.4661401191443,269.9838710883633,214.0
927,1504.8875347758578,2857.436588633049,270.40320499055093,214.0
928,1507.5876064779022,2854.486656055771,270.30315206293017,214.0
929,2330.644245165271,971.7904118744445,271.9768395498395,215.0
930,2333.983608549596,976.8208414203582,271.9377147722989,215.0
931,2330.6433359644384,979.0104200059434,271.94888066034764,215.0
932,2327.3639709411077,973.9800008040256,271.9779956173152,215.0
933,1991.5878807442596,2792.4617902369355,264.12842523679143,216.0
934,1994.9474581314448,2797.4520747582465,264.1280354298651,216.0
935,1991.6272693132462,2799.6817935937725,264.128394715488,216.0
936,1988.2876919258374,2794.691510765704,264.12878230959177,216.0
937,307.63398348994565,4106.775034938761,273.72287614643574,217.0
938,304.723850933976,4105.685382926793,273.7526587741449,217.0
939,303.3445321283763,4111.655572087737,273.88119273167104,217.0
940,306.59463613378125,4112.515186289369,273.86151058319956,217.0
941,1986.3376217254427,1927.825753000765,266.94286786951125,218.0
942,1991.3679048833997,1924.4861766308277,266.9518687417731,218.0
943,1993.557621657883,1927.8263629197281,266.94207097496843,218.0
944,1988.5273446703613,1931.1059379617109,266.9430621266365,218.0
945,1707.8021536482388,2659.7937262451997,268.1025416171178,219.0
946,1706.3822197501438,2658.283657443728,267.9526085034013,219.0
947,1701.621956758676,2663.6034167642974,268.023014511913,219.0
948,1703.07189533798,2665.0334868996797,268.1829442540184,219.0
949,788.420877220609,3688.231810941903,271.7923748632893,220.0
950,791.2812057678575,3693.551618874335,271.6418287511915,220.0
951,787.8213193225391,3695.43182201924,271.62128789443517,220.0
952,784.9609931095456,3690.112009751756,271.7418340072036,220.0
953,705.2664424233193,3850.3842387875884,271.0399617822841,221.0
954,699.5163122515594,3848.544643314006,271.05974861979485,221.0
955,700.7260421737153,3844.804575867958,271.160490876995,221.0
956,706.4761696117613,3846.6441764110423,271.1707040388137,221.0
957,2077.6310439263707,2536.3687748934535,264.15395177155733,222.0
958,2075.9712762443583,2533.9386166838995,264.16406667791307,222.0
959,2079.261509657667,2531.7189227770214,264.3435744885355,222.0
960,2080.9112788731236,2534.1590792848365,264.3534612003714,222.0
961,1742.689649448015,2231.953025906645,267.4281271556393,223.0
962,1746.0393710803473,2236.963213854033,267.37831049691886,223.0
963,1742.6992491690492,2239.173031485334,267.36873663868755,223.0
964,1739.3995311201259,2234.162842054702,267.46854971442366,223.0
965,722.9983475770588,3965.5007678695474,273.981001149863,224.0
966,728.9184226596817,3966.620370898552,273.98130932543427,224.0
967,728.1786815485003,3970.480420437827,273.9805191606283,224.0
968,722.258606465412,3969.360817408822,273.98021098505706,224.0
969,2210.9020057191588,2201.4176098176467,265.02473442908376,225.0
970,2215.7923830474874,2197.9381608516233,264.95370984077454,225.0
971,2218.122005361297,2201.198429348253,264.8536638561636,225.0
972,2213.231630943683,2204.677876515947,264.9446884440258,225.0
973,1691.1874371063716,2716.8352222755966,268.17437910009176,226.0
974,1689.517551953274,2714.415141289388,268.1244632601738,226.0
975,1692.7576737882214,2712.1652975690413,268.3142360970378,226.0
976,1694.4375549686833,2714.5753796866593,268.2941512083635,226.0
977,453.83809445594864,4349.937166784137,274.2879269635305,227.0
978,454.99835120039165,4352.627073292217,274.3774102553725,227.0
979,451.37852680927233,4354.177394702492,274.21655347105116,227.0
980,450.21827397479,4351.487480745258,274.09707017894834,227.0
981,1654.6158019019203,2570.141100025965,267.2836134713143,228.0
982,1653.0055464484399,2575.9510292218583,267.2838891223073,228.0
983,1649.2155931985437,2574.9008622611254,267.29407375771547,228.0
984,1650.825843481572,2569.0909359022044,267.20379810594017,228.0
985,561.8344727630272,3918.643726156908,271.3933985149488,229.0
986,561.5843554130282,3917.2437407343714,271.35362256783986,229.0
987,561.6142038349885,3915.4637327487,271.32394700031733,229.0
988,558.8642497448601,3916.0039739339845,271.3335368316621,229.0
989,555.0147948558966,3922.264308955597,271.33196995966136,229.0
990,558.2249889435042,3924.6240475056766,271.4319094372913,229.0
991,1893.7509875869268,2400.6664413047984,265.9276317693293,230.0
992,1891.891120277749,2399.0562967379046,266.09771429840475,230.0
993,1884.8405446675629,2406.965787861398,266.06884063314646,230.0
994,1886.8604067417666,2408.595946338228,265.85874412581325,230.0
995,1276.1586552689319,3135.7636844628105,271.90719414968044,231.0
996,1276.9286496679426,3132.553684868595,271.93738060165197,231.0
997,1274.2186496627512,3132.7736993220824,272.10736183822155,231.0
998,1264.2186661448989,3142.62372919888,272.3267725016922,231.0
999,1265.8486698052097,3144.563718328449,272.1866645365953,231.0
1000,1265.3686707086001,3145.113720305486,272.20663180667907,231.0
1001,1266.8286718425059,3145.653712607953,272.11660402081907,231.0
1002,1600.1080826290286,2781.6202386637924,269.07976566813886,232.0
1003,1599.6381105142902,2780.8602211026664,269.0697897998616,232.0
1004,1599.368164790851,2779.3802109929893,269.0498053207993,232.0
1005,1599.6382138942515,2778.1302211536276,269.09979413636034,232.0
1006,1591.5178960908113,2786.799918198092,269.2201764304191,232.0
1007,1593.307906715708,2786.4499849426575,269.1700896769762,232.0
1008,1594.597901258128,2786.570033069296,269.1500265644863,232.0
1009,1691.1252012599693,2152.8510922131245,268.1943923644721,233.0
1010,1694.4649513802724,2157.881262496805,268.1146676475182,233.0
1011,1691.1248435429777,2160.0711018620386,268.0950923701748,233.0
1012,1687.8450959659413,2155.0409306195834,268.2148132715374,233.0
1013,1905.5109151444576,2656.626291372784,266.02633415348834,234.0
1014,1910.5311649228763,2653.286666863445,266.0257824203,234.0
1015,1912.730784138197,2656.62685592645,264.6856285762042,234.0
1016,1907.7106698010684,2659.906455913686,266.0261792046949,234.0
1017,722.5053663760835,3977.7856205236203,273.9786421144381,235.0
1018,728.5053281199591,3977.215218299436,273.9792757956311,235.0
1019,728.8855903064157,3981.1251927434896,273.97856730036443,235.0
1020,722.8856276871429,3981.695596864287,273.9879336189478,235.0
1021,2247.334877092068,2435.620824302743,264.176086765714,236.0
1022,2250.6042893585227,2440.691202424725,264.15586021821946,236.0
1023,2247.2840414832253,2442.840819524037,264.1564733516425,236.0
1024,2244.024630723475,2437.770442030742,264.1866983920336,236.0
1025,1769.8180921609028,1881.7365895035473,268.34668349754065,237.0
1026,1768.5280338022485,1882.6865199459644,268.30691433977336,237.0
1027,1772.1177130233816,1888.1167373493518,268.2473995005712,237.0
1028,1773.4777700387403,1887.1768123800575,268.2771647293121,237.0
1029,2365.6315798561955,2099.7680817034743,265.23047751188284,238.0
1030,2360.682603988271,2092.1274188681127,265.440499545075,238.0
1031,2364.032892739945,2089.9478481398437,265.47970062494284,238.0
1032,2368.98187198948,2097.588508842233,265.28967859223485,238.0
1033,2123.362962934873,2621.1522879240765,263.83070207573473,239.0
1034,2128.383294608201,2617.8127954450865,263.78996044304216,239.0
1035,2130.5729483358427,2621.1530180802474,263.71975151635706,239.0
1036,2125.5526269811294,2624.4425096039813,263.80049195419997,239.0
1037,1498.6847752876783,3297.4010015896165,270.6923471949994,240.0
1038,1496.3447279295767,3299.270942326224,270.69227058812976,240.0
1039,1493.9248055048279,3296.220881881156,270.7026018770412,240.0
1040,1496.264852862464,3294.350941144545,270.7026784848422,240.0
1041,798.5045868270593,3655.587119458338,272.06777099799365,241.0
1042,801.3344037310139,3652.5369559452156,272.09841132163996,241.0
1043,782.6140401362559,3646.8981177525566,272.47774092759937,241.0
1044,780.0542339358549,3649.9982514554104,272.34711460210383,241.0
1045,431.9589902132884,4364.81338609257,274.0813353667036,242.0
1046,434.7290772963988,4365.783125622387,274.1714619612321,242.0
1047,433.4394297783507,4369.493307414377,274.37035975791514,242.0
1048,430.6693306835574,4368.5235904473775,274.37023315951234,242.0
1049,2095.7248491517976,1314.7064265294355,266.8888744134456,243.0
1050,2090.9448776280237,1314.645925200679,267.06946189329034,243.0
1051,2089.714719745549,1316.1558296240582,266.9699620716274,243.0
1052,2082.0242482022722,1321.095082322205,267.00205950811505,243.0
1053,2083.034070748574,1322.7952046624268,266.8923214171082,243.0
1054,2080.949248991881,313.73463662075665,284.49239780008793,244.0
1055,2081.4686783181714,319.7346856252193,284.49465062562376,244.0
1056,2077.548646025951,320.0743125734916,284.49526932835585,244.0
1057,2077.0292167006214,314.0742635685642,284.49301650282,244.0
1058,1632.597701560815,2823.8257925291073,268.55788239650434,245.0
1059,1635.947493796437,2828.8259321685764,268.5676572835073,245.0
1060,1632.6174034938772,2831.045793779682,268.60781954973936,245.0
1061,1629.3076107139357,2826.0456557216166,268.5880424855277,245.0
1062,1614.5701627160759,435.89888855769095,294.54956944100564,246.0
1063,1609.7000600147867,439.4184481929515,295.2311115609482,246.0
1064,1607.3501839568294,436.17837500295036,295.1800407571718,246.0
1065,1612.22029227289,432.6587749419118,294.60849862918263,246.0
1066,2412.2811234041847,2322.358823692448,264.5720823183656,247.0
1067,2415.580438042908,2327.4192701464926,264.5618556477129,247.0
1068,2412.250169293765,2329.5788111170623,264.69259530771524,247.0
1069,2408.9808546541562,2324.5183687161334,264.7028166828677,247.0
1070,1609.1870332993878,2488.0523665378205,267.372932667844,248.0
1071,1606.3272543862843,2482.732242635051,267.65283658448607,248.0
1072,1609.7873269717632,2480.8523776353286,267.6425754958764,248.0
1073,1612.647108425634,2486.172499269247,267.41267157904804,248.0
1074,1938.971044795425,2344.369451841583,265.7896163556725,249.0
1075,1939.8609317468936,2345.7995221934725,265.7896214677021,249.0
1076,1940.4708105532386,2347.3195710876935,265.7796616088599,249.0
1077,1942.030863620325,2346.739689669921,265.8494611121714,249.0
1078,1949.9514868900837,2338.9203124539054,265.89811236038804,249.0
1079,1950.1716377567027,2336.9203346079157,265.8279539132491,249.0
1080,1947.7917165835129,2335.9101471371723,265.81813120935107,249.0
1081,2032.7871028881732,2319.8554712264377,265.4876212431118,250.0
1082,2033.9171457777927,2319.3755722367023,265.487454530783,250.0
1083,2035.367150648406,2319.2557054663885,265.43727650120854,250.0
1084,2035.8872984517307,2317.745743998141,265.5471064802259,250.0
1085,2028.7284351095204,2305.525076578022,265.92705822736025,250.0
1086,2025.9882980439047,2307.084830199743,265.9474911391735,250.0
1087,2025.8882151263392,2308.0648183593476,265.98757374752313,250.0
1088,1764.8605662156692,1549.4616232101946,267.9518073545769,251.0
1089,1766.2505572697416,1549.64170013685,267.97173649817705,251.0
1090,1767.1205126585614,1550.461742974021,268.01182848680764,251.0
1091,1774.0307677991218,1545.9921562348206,267.9504421846941,251.0
1092,1773.7308369901689,1544.7621446063713,267.92022788524633,251.0
1093,1774.2609034973354,1543.5521850718433,267.8699544146657,251.0
1094,2070.081000415626,2519.230013126853,264.404223581776,252.0
1095,2071.680767042702,2521.700163881007,264.39412480499595,252.0
1096,2068.3605509442123,2523.8298569853214,264.2646167287603,252.0
1097,2066.7607855446413,2521.359705836192,264.28471550531685,252.0
1098,588.4845694762249,4011.096020487359,271.40903258975595,253.0
1099,582.7744048180832,4009.156502646136,271.4287845827639,253.0
1100,584.0440866023429,4005.436408020032,271.4896461321041,253.0
1101,589.7542315659192,4007.3759608263063,271.6498941350728,253.0
1102,1536.8528633850997,2371.5449912971126,268.87990706041455,254.0
1103,1532.1429724046488,2367.8248542449837,268.80985512025654,254.0
1104,1534.6230668326946,2364.6949281338093,268.81955848261714,254.0
1105,1539.3429471210727,2368.405083312555,268.6096093934029,254.0
1106,1440.5832461375824,3068.126893330318,270.16880113631487,255.0
1107,1442.7432066943381,3070.206932123514,270.13865128625184,255.0
1108,1440.043157124545,3073.0268874827343,270.2585849892348,255.0
1109,1437.8831958393707,3070.9468472857916,270.25873483996844,255.0
1110,153.62173030818485,4103.308655265431,275.2881751200184,256.0
1111,146.20099841447382,4097.859653522461,275.23799372091895,256.0
1112,148.56056904339948,4094.6493245166967,275.1990820793435,256.0
1113,155.99129602578637,4100.088329071423,275.2692673383281,256.0
1114,2216.046916518909,2562.9845491477827,263.8162062969059,257.0
1115,2213.596743867647,2564.61427445355,263.876616650261,257.0
1116,2211.4271129841886,2561.324032285709,263.89682309702044,257.0
1117,2213.8772914527103,2559.694305653735,263.8764127427712,257.0
1118,2404.8075864640123,2139.0529865128738,265.14776438008994,258.0
1119,2405.8772293135053,2141.7831249282826,265.19784830883145,258.0
1120,2402.197066183481,2143.2226147481124,265.3686359031126,258.0
1121,2401.137435182469,2140.482471711315,265.378549227491,258.0
1122,2015.474132039782,2254.322380491125,265.7046140106395,259.0
1123,2016.7642160856285,2253.4524875503485,265.77439527679235,259.0
1124,2013.8046363042079,2248.672227133866,265.7943413564936,259.0
1125,2012.3945527955802,2249.5621079413722,265.744575439021,259.0
1126,289.0240455896004,4144.442438809168,274.1619888646528,260.0
1127,285.28428039037203,4146.47289626137,274.2109663290903,260.0
1128,287.2347745098584,4150.582658901902,274.1903820484877,260.0
1129,288.5946855390289,4149.942513781458,274.270732649602,260.0
1130,292.3448371988595,4151.212065842799,274.27104328013957,260.0
1131,1232.1084456070334,2720.106372381513,271.6871065115556,261.0
1132,1227.5684730947783,2724.0264039974427,271.57709869463,261.0
1133,1224.9484522233306,2721.006421309965,271.6270506475121,261.0
1134,1229.488425530782,2717.0863904359394,271.6470584636554,261.0
1135,1498.7660947432312,2895.4421849720165,270.4327883888036,262.0
1136,1496.836036425439,2897.7321359059315,270.42280820012087,262.0
1137,1493.8260971839813,2895.2020577661024,270.3229564428329,262.0
1138,1495.7661535956593,2892.9221061236094,270.2829361082986,262.0
1139,1454.2691271742872,2376.7569209428475,268.652956915088,263.0
1140,1449.3291957888794,2373.346821545092,268.65287252981216,263.0
1141,1451.6092619870096,2370.056867433934,268.65260585863143,263.0
1142,1456.549193372883,2373.4669668320603,268.65269024390733,263.0
1143,1864.232403102484,1482.7536272643486,267.0803913995624,264.0
1144,1865.362296404429,1484.3936867435334,267.1806212840602,264.0
1145,1884.8431505380759,1472.245074623941,267.12634509056807,264.0
1146,1883.3633168900324,1469.7349944944108,267.0059702079743,264.0
1147,2487.025002249476,2214.8910839811288,265.5399269061163,265.0
1148,2490.37428097015,2219.9115656159665,265.54973423760384,265.0
1149,2487.0339415929247,2222.1110949066097,265.43055476434535,265.0
1150,2483.7346666355206,2217.0906187302353,265.44073802325875,265.0
