cw_coord_x,cw_coord_y,cw_coord_z,cw_id
693.8203488232289,-573.9978642378373,266.02394945546985,111.0
694.990430770342,-574.9077726579853,266.0837399652228,111.0
597.4537704564021,-721.3625160809315,266.9286825330928,112.0
596.0537011942209,-720.4626109240853,266.87891539372504,112.0
600.3732368304483,-713.9523043288755,266.9092450719327,112.0
601.6733020657846,-714.822214406282,266.93902497552335,112.0
1049.3867355415887,-1597.7910545778177,268.5705909784883,113.0
1043.4668684917388,-1598.98177193425,268.47126169875264,113.0
1044.2474135264335,-1602.8317695706792,268.8501648930833,113.0
1050.1672248448954,-1601.64096665139,268.60949418880045,113.0
881.4954475579892,-179.42329308718763,263.7141751470044,114.0
879.0352755320549,-177.8035520121157,263.7045597434044,114.0
876.8756315158195,-181.10378128019875,263.76476352196187,114.0
879.3358007887075,-182.7235217879679,263.7543789250776,114.0
436.192320768193,2.979329741985566,268.24264799337834,115.0
441.2224833002048,-0.3004052055766806,268.09230312891304,115.0
443.4123117911064,2.979710225274175,268.11215079016984,115.0
438.38214953968765,6.319445196939341,268.31249562464654,115.0
643.2354787586899,-303.10417201265955,265.7479267483577,116.0
638.6457668127025,-306.9645209294795,265.6582022216171,116.0
641.2360163733167,-310.0243283227828,265.79779423959553,116.0
645.8157245327949,-306.15397872882386,265.8575202533975,116.0
-24.645008367598134,380.0132940485746,272.07614419888705,117.0
-22.175009882147403,379.2732812661816,271.96619617100805,117.0
-19.885010001350327,379.21327485445363,271.9562073238194,117.0
-18.095027333718534,372.6032797843218,272.1166042396799,117.0
-19.625029140138924,372.0232895884765,272.21663346420974,117.0
-20.63502610846811,373.20329156173466,272.20656031463295,117.0
-22.49502617114515,373.28330102078326,272.28654940612614,117.0
236.3322914148662,91.12229582390137,269.87252358999103,118.0
238.3723254296171,89.82235134895382,269.8224678253755,118.0
239.68232697511073,89.79238771216478,269.8424210790545,118.0
239.7823769271467,87.99239060446416,269.8524419432506,118.0
238.47237930033992,87.93235478566203,269.87248991429806,118.0
222.57257249392407,81.48192258277777,270.30314992088825,118.0
219.86249509525763,84.42184927708513,270.4032075125724,118.0
-721.4206424275465,781.2965504864769,274.1687988843769,119.0
-721.0208936059922,778.3965172639655,274.1791996676475,119.0
-717.1208459565829,778.9361798124191,274.16957271751016,119.0
-717.5205959047329,781.8362142624501,274.1691719330847,119.0
559.8983958803839,-431.12857517892917,266.4283855399117,120.0
558.2385617878748,-433.55868875144733,266.45836563408375,120.0
561.498714642542,-435.76847309889854,266.5079287914559,120.0
563.1585461007325,-433.3383574817526,266.44794869609177,120.0
-490.3867311089675,1075.5977509885233,271.4277496924624,121.0
-491.39656557010636,1078.3478038225985,271.3872063290328,121.0
-495.0866468441263,1076.998025157758,271.40715007670224,121.0
-494.0768139265205,1074.2479757090332,271.4676934396848,121.0
962.9353428086629,-1558.0006908272553,267.4740858208388,122.0
963.7051550978066,-1556.380601644527,267.474366328679,122.0
965.8952860740359,-1557.550340427697,267.4437478976324,122.0
968.4353987713408,-1558.5100484567192,267.4531279411167,122.0
972.0154078934136,-1558.7196090170073,267.3525343500078,122.0
970.7556076388743,-1560.2997819541051,267.46233784314245,122.0
967.4355574302746,-1559.840171660253,267.48295334912837,122.0
965.455470212572,-1559.1003987186814,267.4734345758334,122.0
557.4704415693949,-391.85443098904943,266.29113996308297,123.0
560.8101026991942,-386.83420542497333,266.25115490797907,123.0
557.4699583667992,-384.634430412294,266.28158078249544,123.0
554.1902954910748,-389.6546507470375,266.3015605993569,123.0
-842.8266797730176,1317.6267083070888,272.7854160685092,124.0
-843.6469576446948,1314.8067807337284,272.7358914250508,124.0
-839.867067341083,1313.7063974876328,272.7266170633957,124.0
-839.0467934219419,1316.526331267527,272.80614170525223,124.0
1047.2783913247504,-210.58901357642753,263.8881836635992,125.0
1048.89810901336,-208.1288156743467,264.0479988278821,125.0
1045.5978447636348,-205.9692308560443,264.08861033059657,125.0
1043.9781500151523,-208.4294333422331,264.0687951641157,125.0
673.3979284300791,-396.805136618761,265.7896625036374,126.0
673.237754347427,-394.7951433590315,265.6898058373481,126.0
674.4377209298635,-394.3450476522994,265.7197066070512,126.0
675.4776517968602,-393.4949630748779,265.7196495179087,126.0
684.0383746788319,-402.3842668472971,265.7181811798364,126.0
683.4084936636623,-403.834318704623,265.72815699037164,126.0
683.1686118976854,-405.31433695789747,265.7080894736573,126.0
681.3286280477361,-405.4344903727906,265.76827745046467,126.0
636.1547756163292,-1349.545969817631,267.6226629605517,127.0
634.1847971671098,-1349.866114622353,267.59279299806803,127.0
633.344558175382,-1346.7761749299352,267.573528310284,127.0
643.8233117275935,-1330.8253228748908,267.3458387684077,127.0
647.0232721169366,-1330.3350731766986,267.3256212649867,127.0
647.3234493381048,-1332.5150711763636,267.4251318294555,127.0
969.9694681009083,-1754.6572067364868,269.95179921668023,128.0
967.6294777317044,-1754.8574545552547,269.8621003469452,128.0
975.1280630291641,-1743.1664851118294,269.5141751933843,128.0
975.9783420361747,-1745.3664272635142,269.6634405143559,128.0
347.07854875292776,-341.6242089422303,267.5789382942021,129.0
339.4083419825717,-336.55452449909717,267.5996208367869,129.0
337.1984795787362,-339.8846161720721,267.61956079117954,129.0
344.86869009907826,-344.9543043652666,267.6688782479614,129.0
392.53701301977264,-2378.4293687734717,291.9206857420504,130.0
387.5168623258961,-2375.0896328828676,292.0022406568751,130.0
385.3170142559444,-2378.4297127292193,291.94112536497414,130.0
390.3371585001456,-2381.709426182835,291.79959289636463,130.0
-213.01737942964644,589.7997725471832,272.83664165530354,131.0
-214.8474165761653,588.2698127805743,272.7567219780758,131.0
-221.70722162818586,595.7899942814729,272.7857874473557,131.0
-220.16718239681498,597.3999616045548,272.8656897954643,131.0
1022.8817256097753,-602.4779560835268,265.0370844025165,132.0
1021.2620290036642,-604.9381557470588,265.04711007140577,132.0
1024.5622762632293,-607.0977404102305,264.93637565150857,132.0
1026.1819728693404,-604.6375407462365,264.9263499826193,132.0
903.4916004466169,-419.262908570352,264.6698108483106,133.0
901.9518742399022,-421.7630767859955,264.68986317515373,133.0
905.3120676997152,-423.8226986771333,264.4792507858947,133.0
906.8517939064297,-421.32253046112237,264.45919845905155,133.0
309.9315284075357,242.66833898827826,269.1153937606141,134.0
312.14145353664605,244.69842139954562,269.1252083471045,134.0
309.51134652254615,247.56832338913227,269.11522528063506,134.0
307.301421878181,245.53824136274852,269.1154106957838,134.0
-653.1226671206005,1207.593607805189,273.5294836945832,135.0
-651.6331072963729,1201.753463332283,273.38074221182615,135.0
-647.8130377909641,1202.7231768468591,273.4409475270659,135.0
-649.3125917425566,1208.573312623561,273.53968609683216,135.0
916.2686107630902,-1802.4325843684346,274.50636868178844,136.0
915.4783610502041,-1800.2526515797072,274.43709802720696,136.0
914.4881405146336,-1798.2727549008705,274.4177996125072,136.0
920.177180525903,-1790.481926104836,273.6991826174781,136.0
921.9272998255343,-1791.671710988896,273.61859499756247,136.0
916.9081896153609,-1798.9024491776254,274.2772739138454,136.0
917.8285355622149,-1801.8923817552168,274.39629706926644,136.0
593.1358227663216,-728.0775546577061,267.02831980679184,137.0
591.6557480305363,-727.067656701216,266.99857263080776,137.0
596.0252673593257,-720.477331731352,266.8789164684713,137.0
597.4353368340011,-721.387236954768,266.9286815514788,137.0
1087.4439996630713,-857.9180374613679,266.84708543960005,138.0
1090.7133360196653,-852.8376100906935,266.8372112577781,138.0
1087.3930572768604,-850.6980427637172,266.8380640586838,138.0
1084.1337209199273,-855.7784688314714,266.84793653711677,138.0
-281.470133452727,927.4131039612439,269.7237140033394,139.0
-282.229930453551,933.3931312032691,269.7328055491671,139.0
-286.12994745904234,932.8932638640908,269.7327053612098,139.0
-285.37015045821823,926.9132366215999,269.72361381724477,139.0
767.4493750239774,-466.11809658395214,265.49435246456414,140.0
768.7193238741368,-465.6379758028852,265.43423628713936,140.0
769.0494331251092,-466.81794631714,265.4441088149324,140.0
770.4795525101823,-468.14781385153765,265.4238385334611,140.0
761.0708617427886,-481.90870611558785,265.83393853344023,140.0
760.4608952776182,-482.24876346979727,265.85398617293686,140.0
757.720709557585,-480.29900995036587,265.79445943888277,140.0
137.10477622945587,427.99300820262215,270.7916700774804,141.0
134.72474668313725,429.8229697746938,270.7915973011404,141.0
132.3447965725925,426.732931360817,270.7918551536277,141.0
134.69482632973623,424.90296997680707,270.8019285630435,141.0
952.6302970853671,-352.57416839829966,264.1767174862325,142.0
955.8497152105763,-347.463801398364,264.1865176903084,142.0
952.5294818679739,-345.3541831684124,264.23712870292366,142.0
949.3100592679106,-350.46454852168245,264.197328498587,142.0
323.23435331110585,45.30369411707943,268.9392038155347,143.0
319.8145476703507,40.36356206691926,268.99940922670066,143.0
323.09462533956463,38.0836877215952,268.78925819229335,143.0
326.51443098028983,43.0238197713843,268.72905278019607,143.0
497.38214504064644,-1256.3109589526284,267.7640745108947,144.0
498.5720313183887,-1254.6208560959276,267.6043153889477,144.0
502.2221784189996,-1257.0906354532854,267.59354160912335,144.0
501.05229039159144,-1258.7907311836461,267.72329718992114,144.0
722.4731605178589,-503.04536397382253,265.826782213524,145.0
723.6332267265723,-503.8652607034601,265.78658589627594,145.0
717.2640759364402,-513.7758061317472,265.7365113515407,145.0
716.0040110514532,-512.90592202677,265.8267229376361,145.0
-118.06769829378945,40.03829597227377,273.2363279918209,146.0
-121.04762200722963,45.28833926941661,273.23623702302575,146.0
-124.46765034285056,43.33838896614907,273.2361848689616,146.0
-121.48772662844907,38.08834566817313,273.2362758377567,146.0
653.0384094683783,-421.6073998648353,265.8601794699207,147.0
650.8285580573449,-423.3075824198422,266.020292009227,147.0
645.7681136606755,-417.5579782540044,266.05118604470044,147.0
648.0279614291692,-415.9677838898642,265.77106116339564,147.0
-651.8070429658101,1195.3371352872455,273.2519332803786,148.0
-649.4171864287573,1193.5469568009685,273.2925130035728,148.0
-647.0870047675768,1196.6768900833995,273.90216131694615,148.0
-649.4168114754708,1198.4669717423712,273.3715877048671,148.0
89.60740933975244,485.06544006148397,271.32841576449573,149.0
91.71738672612004,487.2054641574832,271.3482222240418,149.0
88.94735755321723,489.9454352837456,271.35805089212954,149.0
86.83738044591199,487.8054127213654,271.3582444321364,149.0
333.42629477037343,429.2627948976078,270.0943524297327,150.0
329.80610828398835,434.0426550855627,270.1442159721628,150.0
326.62620401435197,431.6225293186326,270.1445441003889,150.0
330.24639050027145,426.84266913077226,270.0946805579588,150.0
917.4348925625499,-205.85591950755042,263.8583128871396,151.0
922.4452723403369,-209.20536873800302,263.9274818440899,151.0
924.6549033070694,-205.87512449432688,263.9172709705308,151.0
919.6445192911324,-202.56567332162376,263.7881007185206,151.0
433.844084234391,-130.8188283405325,267.81146375183016,152.0
435.95396820556016,-128.56871823845722,267.84136616811156,152.0
441.3542623599635,-134.278433154519,267.76087636873126,152.0
440.32446622950334,-138.22848615537077,267.71086431108415,152.0
828.823044413357,-166.38773585846138,263.8815835369751,153.0
833.8533618995659,-169.7272308948268,263.7608404653147,153.0
836.0430312835582,-166.3870129585448,263.7806424451992,153.0
831.0127158725854,-163.1075171364064,263.87138394638896,153.0
1086.6687054450429,-312.9633988098831,264.24738851189613,154.0
1083.3693783585031,-317.9738344973048,264.3677005218342,154.0
1086.659666078338,-320.1834060118308,264.36703064944595,154.0
1089.998996966164,-315.16296660784064,264.2767123300582,154.0
-957.0727904501545,1462.6911840803914,274.10760353226215,155.0
-954.022817161309,1462.1707842913092,273.8881792780012,155.0
-950.5027606682971,1462.520355892706,273.778625681065,155.0
-954.0735241740516,1456.0908062880007,273.9595671836287,155.0
-960.2134084011037,1457.401562237752,274.1883477475494,155.0
734.3414101412255,-486.76333922389676,265.666696424596,156.0
734.4212093046733,-484.5533290633466,265.6268570283428,156.0
736.1711243932859,-483.4531821514538,265.7367385784164,156.0
747.3717672303575,-490.81218078501115,265.64487358089536,156.0
747.5019397383028,-492.9121600051549,265.5246970737353,156.0
746.3319770363472,-493.3322638805439,265.5248005129397,156.0
745.3420303122653,-493.9323517729681,265.5248692333698,156.0
784.0489526099641,-2167.592108398392,294.37998238857836,157.0
787.4185162483735,-2162.6318737680776,294.62125667277724,157.0
784.1083040514206,-2160.372184888358,294.62243210244924,157.0
780.738740413011,-2165.332419518676,294.38115781825036,157.0
-368.59464523144754,922.4627999333534,270.7899996517226,158.0
-374.43471193462483,920.9630596508141,270.78987729921937,158.0
-373.45488385516575,917.1630233486248,270.8404838722199,158.0
-367.61481715248414,918.6627636312551,270.84060622379184,158.0
600.8021413302224,-514.5681443674548,266.3684643609449,159.0
605.8023810759876,-517.9177797623452,266.3377200793475,159.0
608.0221332661458,-514.5876133225502,266.267779475078,159.0
603.0218973635602,-511.2779787357431,266.308520517312,159.0
920.0663415623875,-1987.595346816608,287.2306417711079,160.0
923.3757850161654,-1982.5449821961956,287.23174064513296,160.0
920.0455488244954,-1980.375355660406,287.252897342667,160.0
916.7761024887242,-1985.4257096316069,287.23179270885885,160.0
874.9338981780635,-1476.2926050035385,266.94624299835414,161.0
874.174111502199,-1478.5726424491004,266.7658172547817,161.0
874.5343640447961,-1481.0325978348556,266.73519700206816,161.0
865.5837523536998,-1475.2735134406357,266.65775468572974,161.0
867.2936578709637,-1474.263353598115,266.7377560324967,161.0
868.8034836200228,-1472.4232262623955,266.8679773574695,161.0
799.7259565622555,-705.8944491997245,265.9282909389585,162.0
794.7556339125955,-702.5249222826133,265.91928455326706,162.0
792.5059496787186,-705.835136902806,265.9191975733265,162.0
797.4762723283785,-709.2046638199172,265.9282039599493,162.0
786.4004937672004,-952.1833036375247,266.23783645872027,163.0
782.9909601493853,-957.1336248781226,266.23751223646104,163.0
786.281173968615,-959.4033148270246,266.2367659760639,163.0
789.69070758643,-954.4529935864302,266.23709019832313,163.0
339.65284758435865,-352.82294128846115,267.76872607227415,164.0
331.9826400620565,-347.75324452082714,267.68940862547606,164.0
329.77277519534454,-351.08333481532463,267.7193401455879,164.0
337.44298062165626,-356.153029369445,267.7586575932801,164.0
1065.3740123669115,-701.208879027563,265.1500227181241,165.0
1075.0420653791282,-685.5576780496158,265.4901090618223,165.0
1071.6418049571416,-683.4581188866323,265.54090656060725,165.0
1061.983724781026,-699.1193000753883,265.0308174584061,165.0
610.9086850967742,-130.8469009155706,266.0169786186889,166.0
615.9089327303267,-134.19653288112022,266.02642855234444,166.0
618.1286882176145,-130.876369398753,266.026283275336,166.0
613.1284437556684,-127.55673763954837,266.0268327249214,166.0
1175.1935004800748,-372.7058833130832,264.7384903272614,167.0
1171.8442147564406,-377.6863591938236,264.8088119449094,167.0
1175.1445374770658,-379.92589677562137,264.848072104156,167.0
1178.5038287206135,-374.9454212627061,264.8077486464754,167.0
839.5303833821307,-2426.173847028371,284.02952875662595,168.0
833.5103846933179,-2425.964515255695,284.20039717666805,168.0
833.3707783474658,-2429.8945289777876,284.1989148966968,168.0
839.3908006122458,-2430.1039294781367,284.20804646238685,168.0
-353.9993346462871,816.5385298314031,271.6253090342507,169.0
-359.939391345647,815.5388157461748,271.8751053130254,169.0
-359.27956168960054,811.6587978142379,271.9556388743222,169.0
-353.339518951095,812.6585439037735,271.9558425936848,169.0
-704.0649515108538,1215.5472960322077,272.4125550137833,170.0
-702.285461087504,1209.7871904153144,272.6438493868336,170.0
-698.5253657854503,1210.9468781416545,272.6640410386026,170.0
-700.3048573065812,1216.7069856659145,272.44274666626006,170.0
-485.13320787891473,1060.2347347405703,271.48073099087924,171.0
-486.0530433021288,1063.0247851112108,271.4601952666417,171.0
-489.79311669337625,1061.7950069844774,271.48011497966945,171.0
-488.8732866134634,1059.004968292742,271.5706507023424,171.0
-699.7437318795721,1161.3316618224308,272.9431618200615,172.0
-700.8135073051614,1164.051759122769,272.98254718165845,172.0
-704.4836185919721,1162.612051564225,272.8924067541957,172.0
-703.4038473067222,1159.881958904116,272.8830243181437,172.0
465.3520647050621,-890.5339619111801,268.23823606595397,173.0
464.5419874006363,-889.1540073122851,268.2384873460978,173.0
463.38193621048737,-888.2140751006118,268.2587030362338,173.0
469.3414345075973,-879.3237343092551,268.2095034811646,173.0
470.6014687194598,-879.9736595294817,268.179320814088,173.0
472.0414890967371,-880.363576058895,268.1591611402109,173.0
604.6278366375126,-2036.2288121879828,296.2329113353044,174.0
604.1674029714308,-2030.2188457206903,296.23487656749785,174.0
600.2474253661433,-2030.52912868137,296.2351471632719,174.0
600.7078590331865,-2036.5390951490335,296.23318193200976,174.0
335.764280873433,-153.0250368418274,268.2768775112927,175.0
331.62410704777193,-148.6852012057243,268.25719676632434,175.0
328.71421758184204,-151.43531754263313,268.277282319963,175.0
332.86439076537226,-155.78515230201083,268.27696230541915,175.0
1114.0415417281918,-691.5252046240348,265.57277647964656,176.0
1104.763175928625,-703.6964487529076,265.65305311139673,176.0
1107.9435010731213,-706.1260264334778,265.6622328488156,176.0
1117.2218703524877,-693.9547845027446,265.60195621754974,176.0
402.97503601692046,142.73947567361392,268.8732291534543,177.0
397.8348918104862,145.90923235154332,268.9934794884175,177.0
395.7550534071796,142.55913325537404,269.01368468254805,177.0
400.88519746714616,139.3793758736756,268.8834351981059,177.0
750.9255081905153,-455.25514846119404,265.5471001332626,178.0
750.3953583846132,-453.74518859274394,265.4372712764889,178.0
751.6653077125665,-453.22507138324727,265.4071582760662,178.0
752.52520923928,-452.124994195161,265.41713544819504,178.0
760.775717468458,-457.304270411154,265.74578699842095,178.0
760.8357775346568,-457.9542656884114,265.75573323108256,178.0
761.1558340469876,-458.6042352564655,265.7356486879289,178.0
759.6560449312274,-460.9843682653627,265.69565538223833,178.0
864.8304363747966,-182.48603451164308,263.76636660750955,179.0
862.3902682451705,-180.8462870247531,263.7767434306443,179.0
860.190612707824,-184.1265155634792,263.81694597005844,179.0
862.6307835389895,-185.76626362684692,263.8265691464767,179.0
1181.9135087468892,-392.16624392482845,264.9260792573914,180.0
1183.5131683756365,-389.6960205568248,264.97593485563993,180.0
1180.1928577618905,-387.56648743086043,264.92667945846915,180.0
1178.5932018320505,-390.0367120252449,264.8968238607049,180.0
1098.2870650290877,-320.68645465274676,264.32501613534987,181.0
1094.9377308460967,-325.66689858515383,264.3853381704539,181.0
1098.2380376165024,-327.90646778680093,264.4546563979238,181.0
1101.5973597604907,-322.9260189683955,264.3243326442316,181.0
704.0685992107842,-558.3818263072535,265.90421781968325,182.0
705.548692482104,-559.3717095905631,265.9939674427733,182.0
701.569211906937,-565.5520438982348,265.9838592540473,182.0
700.139129708628,-564.6021625889989,265.964100593701,182.0
610.7792746909142,-905.9376476512625,267.64380433782935,183.0
608.929446841334,-908.2877831582591,267.64364574756473,183.0
611.9996233537003,-910.6975582058658,267.643007626757,183.0
613.8494504700892,-908.3374226992128,267.6431676456705,183.0
-614.0706304749554,1024.3911071604598,271.7055111899972,184.0
-615.7207376980153,1022.8012117217986,271.5956082986668,184.0
-622.7901495270222,1030.6817292100532,271.55365030653775,184.0
-621.1100454966862,1032.2416240413586,271.6735609509051,184.0
1021.6037900793397,-420.0783405437651,264.4019548781216,185.0
1024.8731629593397,-415.00793763671754,264.36176393553615,185.0
1021.5528954045468,-412.84834280988434,264.3424364961684,185.0
1018.293523748502,-417.92874449224473,264.3826251840219,185.0
425.5382051476565,-233.49696820971803,267.2490801522508,186.0
427.14807994954566,-231.03688627647716,267.24906252976507,186.0
423.82795657844514,-228.88704761628833,267.03936146292835,186.0
422.2280842809882,-231.35713013106943,267.06937805656344,186.0
270.05893102985624,104.94515964695165,269.25096875056624,187.0
272.5488827393692,106.47524080229414,269.28083754424006,187.0
270.49878120263605,109.84517743816832,269.4608674040064,187.0
267.99883108667507,108.3050964655522,269.4609992010519,187.0
931.7597454761502,-895.4441122139506,265.66652430966496,188.0
930.1600229583438,-897.9142923990112,265.6764092054218,188.0
933.4802375414794,-900.0438987341295,265.5156236886978,188.0
935.0799585990613,-897.5737171369074,265.4957387931645,188.0
-559.9454383396475,1093.4516565333506,270.9589849682525,189.0
-554.2453061813237,1095.441277168422,270.96913977805525,189.0
-555.5450694520507,1099.1513864212502,271.0983866555616,189.0
-561.2452007374206,1097.16176406245,271.0782318459824,189.0
390.58998578677665,-2394.0128938550442,291.88495739735663,190.0
385.54983980657124,-2390.6931767420538,292.0165126500651,190.0
383.37999354113214,-2394.0232733581797,292.00539044104517,190.0
388.41014084073964,-2397.2930135268653,291.93385461345315,190.0
-421.05510759246357,965.8328750237051,271.3103163121268,191.0
-418.28505640008524,966.8227324169711,271.2903479170054,191.0
-419.5948760356256,970.5328135882155,271.3896968541667,191.0
-422.36492262111705,969.5429455382291,271.3396652508527,191.0
226.9967900216127,333.7847562971692,270.0247503258288,192.0
229.22673573952153,335.7948174333069,270.0345648638904,192.0
226.6166589596841,338.6847491297449,270.0845047580078,192.0
224.38671288691162,336.67468746457234,270.0646902192384,192.0
843.5919044471626,-166.81877834585612,263.7796383956447,193.0
846.9113961869816,-161.77844297402407,263.7893292363733,193.0
843.5811824417452,-159.5987809395956,263.83982508443296,193.0
840.3116867384871,-164.63911048627415,263.8001276385039,193.0
449.65105405945144,188.18619163946641,268.63893061876297,194.0
452.9607848754683,193.24637150974013,268.68854498676956,194.0
449.630668480566,195.40619205148323,268.6887143217027,194.0
446.3609376644269,190.34601433675562,268.63909713737667,194.0
632.8399724681235,-2265.562427500794,285.14260903187096,195.0
633.4001540459698,-2268.152339016622,285.01163220312446,195.0
631.2302232068672,-2268.9825267755223,285.08154959604144,195.0
619.3396256800781,-2260.78348395359,285.26563456002623,195.0
621.4593833071937,-2257.5533250244225,285.2665763478726,195.0
472.68449802594813,-550.9793050706612,267.2661820296198,196.0
476.0242077515737,-545.9591090103277,267.1863669315353,196.0
472.6940861138789,-543.7593011031531,267.2268027663231,196.0
469.3943765624115,-548.7694957577987,267.3166157640517,196.0
-937.4268801268062,1426.940107426508,274.40864363498986,197.0
-942.126906642218,1426.690632543825,274.3980109747499,197.0
-933.175002619713,1443.1195353208677,273.9856183230877,197.0
-930.9454433844644,1439.3493122852306,274.1067953305319,197.0
1098.7277065968358,-316.0481880385305,264.3151720240712,198.0
1096.3074889513891,-314.3785065345073,264.3256707219407,198.0
1094.0879160140337,-317.62879820127637,264.32588985655457,198.0
1096.5081353766934,-319.2984802036408,264.3253911593929,198.0
-534.7385836716597,883.0511189453791,272.12384519632906,199.0
-531.6884727483477,884.7709224113532,272.1038602432236,199.0
-525.2389358948662,877.5205169309447,272.1353991534561,199.0
-528.1290475059145,875.750699148768,272.12540430855006,199.0
815.9853755384803,-356.1402064862086,264.71544075571,200.0
819.3248795033502,-351.1198776769743,264.6752923373133,200.0
815.9846797514545,-348.9202109702928,264.795841072686,200.0
812.7051757855706,-353.9405339117293,264.8359818253666,200.0
-637.2785748529357,1078.3319317544374,271.61431731656194,201.0
-635.3187366959875,1076.0617640035562,271.5048971325159,201.0
-632.3585466215332,1078.6115455157742,271.54475895967335,201.0
-634.3083845461025,1080.87171081017,271.6441818336025,201.0
179.45020487051872,-476.84472756255127,268.65714566223323,202.0
185.41022588760094,-477.8045970557723,268.6569033879787,202.0
186.0301409368491,-473.9245834937137,268.6571756945923,202.0
180.07011992023254,-472.96471400086375,268.65741796791553,202.0
1020.1447723706725,-252.8570345121043,263.9610361158848,203.0
1023.4641529502809,-247.81662786858578,263.9407034004107,203.0
1020.1338992820547,-245.6370381498491,264.02132081240416,203.0
1016.8645155067575,-250.6774378960472,264.0216455422342,203.0
220.81979169962423,336.7083866900648,270.0348133286461,204.0
217.03967267535614,341.3682919229068,270.10469448007643,204.0
213.94973875206975,338.85821249108267,270.12493297457695,204.0
217.7298564148634,334.1983051342213,270.0150518240407,204.0
771.3529760093273,-1151.367997756366,266.3267281772569,205.0
780.2935487429779,-1157.2472033959384,266.5345748709515,205.0
782.4932366266254,-1153.9069968375443,266.52491270005703,205.0
773.5426580958048,-1148.01778487907,266.2770690359175,205.0
1109.7344750432926,-481.6531322395058,264.7828822378069,206.0
1114.7449131335975,-485.00245995723526,264.73175504710525,206.0
1116.9544622591498,-481.66216285893097,264.70162284653634,206.0
1111.9440360696287,-478.36283741307125,264.78274624887854,206.0
789.30678390376,-481.04591101078404,265.230571760796,207.0
794.2971030885792,-484.40543682123825,265.2296980228275,207.0
796.5268285918175,-481.08524991127706,265.5596723491326,207.0
791.5364964073543,-477.74571502243634,265.4405445754528,207.0
143.9787624295322,425.9230902130257,270.761657753028,208.0
146.19872599558,427.93312306710504,270.6814723862335,208.0
143.57867822467418,430.8230839802454,270.771336694248,208.0
141.3587128584225,428.8130457377556,270.771522060968,208.0
1070.4667218851846,-456.9640527020456,264.8414073958993,209.0
1075.457152546196,-460.32340964082323,264.8303266623989,209.0
1077.6866818586363,-456.9931046713682,264.5801909985021,209.0
1072.696251695454,-453.6637462951112,264.57126957550645,209.0
1064.078890782416,-892.8704552390482,265.7962097292766,210.0
1069.0493204936156,-896.2298192848284,265.7949070483446,210.0
1071.2988983006724,-892.929531467762,265.7949943440035,210.0
1066.3184673101632,-889.5601687016897,265.7963001001626,210.0
924.6744736337644,-222.81366893541417,263.9066971875727,211.0
919.5941182076058,-219.55423075987346,263.9375441176817,211.0
917.4544864800285,-222.8644676576223,263.95773672219366,211.0
922.5348343560419,-226.13390373125367,263.8668894423172,211.0
-649.6583092621197,1250.9302886673904,271.61145955417305,212.0
-643.9181740585432,1252.789860948349,271.70167482830584,212.0
-645.137876656566,1256.5299417329443,271.63081381004304,212.0
-650.8780219969763,1254.670389166924,271.6405985336751,212.0
521.984148058794,134.24667608426535,268.9347953889519,213.0
527.014354646085,130.96699293379424,268.9344506468624,213.0
529.2041233326709,134.24712453977554,268.63420118112117,213.0
524.1739129648771,137.58680769008424,268.634544656612,213.0
205.15777311883508,74.51620878816175,269.98381816037,214.0
203.4277923124138,73.69616416836288,269.9338858714327,214.0
203.25773125421492,76.13616021672715,269.96386109199375,214.0
202.45769809385405,77.46614011914426,269.98387108836323,214.0
219.88753477585777,84.43658863304881,270.4032049905509,214.0
222.58760647790226,81.48665605577116,270.30315206293017,214.0
1045.644245165271,-1801.2095881255555,271.9768395498395,215.0
1048.9836085495958,-1796.1791585796418,271.93771477229893,215.0
1045.6433359644384,-1793.9895799940568,271.94888066034764,215.0
1042.3639709411075,-1799.0199991959744,271.9779956173152,215.0
706.5878807442596,19.461790236935485,264.1284252367914,216.0
709.9474581314448,24.452074758246454,264.1280354298651,216.0
706.6272693132461,26.681793593772454,264.12839471548796,216.0
703.2876919258375,21.69151076570415,264.12878230959177,216.0
-977.3660165100542,1333.7750349387607,273.72287614643574,217.0
-980.2761490660239,1332.685382926793,273.75265877414495,217.0
-981.6554678716237,1338.6555720877368,273.88119273167104,217.0
-978.4053638662187,1339.515186289369,273.86151058319956,217.0
701.3376217254427,-845.174246999235,266.94286786951125,218.0
706.3679048833995,-848.5138233691723,266.95186874177307,218.0
708.557621657883,-845.1736370802719,266.9420709749684,218.0
703.5273446703613,-841.8940620382891,266.9430621266365,218.0
422.80215364823874,-113.20627375480035,268.1025416171178,219.0
421.38221975014375,-114.71634255627214,267.9526085034013,219.0
416.62195675867605,-109.39658323570256,268.02301451191306,219.0
418.07189533798015,-107.9665131003203,268.18294425401837,219.0
-496.579122779391,915.231810941903,271.7923748632893,220.0
-493.7187942321425,920.551618874335,271.6418287511915,220.0
-497.17868067746093,922.4318220192399,271.6212878944352,220.0
-500.03900689045446,917.112009751756,271.7418340072036,220.0
-579.7335575766808,1077.3842387875884,271.0399617822841,221.0
-585.4836877484406,1075.544643314006,271.05974861979485,221.0
-584.2739578262847,1071.8045758679582,271.160490876995,221.0
-578.5238303882388,1073.6441764110423,271.1707040388137,221.0
792.6310439263708,-236.63122510654648,264.15395177155733,222.0
790.9712762443584,-239.06138331610055,264.16406667791307,222.0
794.261509657667,-241.28107722297864,264.3435744885355,222.0
